YEAR,DOY,Hour,Kp index,R (Sunspot No.),"Dst-index, nT","ap_index, nT",f10.7_index
2020,112,16,33,0,-24,18,69.8
2020,112,17,33,0,-27,18,69.8
2020,112,18,20,0,-26,7,69.8
2020,112,19,20,0,-27,7,69.8
2020,112,20,20,0,-28,7,69.8
2020,112,21,23,0,-26,9,69.8
2020,112,22,23,0,-23,9,69.8
2020,112,23,23,0,-23,9,69.8
2020,113,0,30,0,-23,15,71.4
2020,113,1,30,0,-25,15,71.4
2020,113,2,30,0,-25,15,71.4
2020,113,3,30,0,-23,15,71.4
2020,113,4,30,0,-24,15,71.4
2020,113,5,30,0,-24,15,71.4
2020,113,6,13,0,-22,5,71.4
2020,113,7,13,0,-19,5,71.4
2020,113,8,13,0,-13,5,71.4
2020,113,9,10,0,-11,4,71.4
2020,113,10,10,0,-9,4,71.4
2020,113,11,10,0,-5,4,71.4
2020,113,12,17,0,-2,6,71.4
2020,113,13,17,0,-4,6,71.4
2020,113,14,17,0,-6,6,71.4
2020,113,15,10,0,-8,4,71.4
2020,113,16,10,0,-11,4,71.4
2020,113,17,10,0,-12,4,71.4
2020,113,18,10,0,-12,4,71.4
2020,113,19,10,0,-13,4,71.4
2020,113,20,10,0,-14,4,71.4
2020,113,21,13,0,-16,5,71.4
2020,113,22,13,0,-16,5,71.4
2020,113,23,13,0,-13,5,71.4
2020,114,0,7,0,-13,3,69.5
2020,114,1,7,0,-12,3,69.5
2020,114,2,7,0,-12,3,69.5
2020,114,3,10,0,-12,4,69.5
2020,114,4,10,0,-11,4,69.5
2020,114,5,10,0,-11,4,69.5
2020,114,6,3,0,-10,2,69.5
2020,114,7,3,0,-7,2,69.5
2020,114,8,3,0,-4,2,69.5
2020,114,9,10,0,-1,4,69.5
2020,114,10,10,0,-1,4,69.5
2020,114,11,10,0,1,4,69.5
2020,114,12,3,0,2,2,69.5
2020,114,13,3,0,0,2,69.5
2020,114,14,3,0,0,2,69.5
2020,114,15,3,0,-1,2,69.5
2020,114,16,3,0,-1,2,69.5
2020,114,17,3,0,1,2,69.5
2020,114,18,3,0,5,2,69.5
2020,114,19,3,0,4,2,69.5
2020,114,20,3,0,4,2,69.5
2020,114,21,17,0,7,6,69.5
2020,114,22,17,0,5,6,69.5
2020,114,23,17,0,3,6,69.5
2020,115,0,23,0,5,9,70.5
2020,115,1,23,0,6,9,70.5
2020,115,2,23,0,4,9,70.5
2020,115,3,7,0,3,3,70.5
2020,115,4,7,0,1,3,70.5
2020,115,5,7,0,2,3,70.5
2020,115,6,7,0,-1,3,70.5
2020,115,7,7,0,-2,3,70.5
2020,115,8,7,0,-1,3,70.5
2020,115,9,10,0,0,4,70.5
2020,115,10,10,0,3,4,70.5
2020,115,11,10,0,6,4,70.5
2020,115,12,10,0,5,4,70.5
2020,115,13,10,0,3,4,70.5
2020,115,14,10,0,0,4,70.5
2020,115,15,20,0,0,7,70.5
2020,115,16,20,0,4,7,70.5
2020,115,17,20,0,12,7,70.5
2020,115,18,23,0,4,9,70.5
2020,115,19,23,0,-5,9,70.5
2020,115,20,23,0,-4,9,70.5
2020,115,21,27,0,-6,12,70.5
2020,115,22,27,0,-12,12,70.5
2020,115,23,27,0,-9,12,70.5
2020,116,0,23,6,-5,9,69.8
2020,116,1,23,6,-2,9,69.8
2020,116,2,23,6,-5,9,69.8
2020,116,3,20,6,-3,7,69.8
2020,116,4,20,6,-4,7,69.8
2020,116,5,20,6,-3,7,69.8
2020,116,6,17,6,-4,6,69.8
2020,116,7,17,6,-4,6,69.8
2020,116,8,17,6,-4,6,69.8
2020,116,9,3,6,-2,2,69.8
2020,116,10,3,6,0,2,69.8
2020,116,11,3,6,5,2,69.8
2020,116,12,7,6,4,3,69.8
2020,116,13,7,6,1,3,69.8
2020,116,14,7,6,-2,3,69.8
2020,116,15,10,6,-4,4,69.8
2020,116,16,10,6,-2,4,69.8
2020,116,17,10,6,0,4,69.8
2020,116,18,0,6,-2,0,69.8
2020,116,19,0,6,-1,0,69.8
2020,116,20,0,6,0,0,69.8
2020,116,21,0,6,0,0,69.8
2020,116,22,0,6,1,0,69.8
2020,116,23,0,6,3,0,69.8
2020,117,0,7,13,2,3,70.1
2020,117,1,7,13,3,3,70.1
2020,117,2,7,13,7,3,70.1
2020,117,3,20,13,5,7,70.1
2020,117,4,20,13,2,7,70.1
2020,117,5,20,13,1,7,70.1
2020,117,6,7,13,-1,3,70.1
2020,117,7,7,13,-2,3,70.1
2020,117,8,7,13,-3,3,70.1
2020,117,9,13,13,-4,5,70.1
2020,117,10,13,13,-9,5,70.1
2020,117,11,13,13,-9,5,70.1
2020,117,12,17,13,-6,6,70.1
2020,117,13,17,13,1,6,70.1
2020,117,14,17,13,4,6,70.1
2020,117,15,17,13,0,6,70.1
2020,117,16,17,13,-5,6,70.1
2020,117,17,17,13,-7,6,70.1
2020,117,18,17,13,-9,6,70.1
2020,117,19,17,13,-12,6,70.1
2020,117,20,17,13,-17,6,70.1
2020,117,21,27,13,-23,12,70.1
2020,117,22,27,13,-23,12,70.1
2020,117,23,27,13,-17,12,70.1
2020,118,0,27,26,-13,12,69.9
2020,118,1,27,26,-13,12,69.9
2020,118,2,27,26,-12,12,69.9
2020,118,3,13,26,-14,5,69.9
2020,118,4,13,26,-14,5,69.9
2020,118,5,13,26,-11,5,69.9
2020,118,6,10,26,-10,4,69.9
2020,118,7,10,26,-11,4,69.9
2020,118,8,10,26,-10,4,69.9
2020,118,9,7,26,-8,3,69.9
2020,118,10,7,26,-6,3,69.9
2020,118,11,7,26,-3,3,69.9
2020,118,12,17,26,-2,6,69.9
2020,118,13,17,26,-4,6,69.9
2020,118,14,17,26,-4,6,69.9
2020,118,15,20,26,-6,7,69.9
2020,118,16,20,26,-9,7,69.9
2020,118,17,20,26,-11,7,69.9
2020,118,18,20,26,-14,7,69.9
2020,118,19,20,26,-19,7,69.9
2020,118,20,20,26,-18,7,69.9
2020,118,21,10,26,-13,4,69.9
2020,118,22,10,26,-9,4,69.9
2020,118,23,10,26,-7,4,69.9
2020,119,0,27,15,-13,12,69.9
2020,119,1,27,15,-19,12,69.9
2020,119,2,27,15,-18,12,69.9
2020,119,3,10,15,-13,4,69.9
2020,119,4,10,15,-8,4,69.9
2020,119,5,10,15,-5,4,69.9
2020,119,6,0,15,-6,0,69.9
2020,119,7,0,15,-7,0,69.9
2020,119,8,0,15,-8,0,69.9
2020,119,9,13,15,-4,5,69.9
2020,119,10,13,15,-1,5,69.9
2020,119,11,13,15,5,5,69.9
2020,119,12,10,15,3,4,69.9
2020,119,13,10,15,-1,4,69.9
2020,119,14,10,15,-5,4,69.9
2020,119,15,13,15,-8,5,69.9
2020,119,16,13,15,-9,5,69.9
2020,119,17,13,15,-8,5,69.9
2020,119,18,7,15,-8,3,69.9
2020,119,19,7,15,-6,3,69.9
2020,119,20,7,15,-4,3,69.9
2020,119,21,13,15,-6,5,69.9
2020,119,22,13,15,-6,5,69.9
2020,119,23,13,15,-7,5,69.9
2020,120,0,10,24,-6,4,71.0
2020,120,1,10,24,-4,4,71.0
2020,120,2,10,24,-4,4,71.0
2020,120,3,3,24,-5,2,71.0
2020,120,4,3,24,-6,2,71.0
2020,120,5,3,24,-5,2,71.0
2020,120,6,0,24,-5,0,71.0
2020,120,7,0,24,-6,0,71.0
2020,120,8,0,24,-5,0,71.0
2020,120,9,3,24,-3,2,71.0
2020,120,10,3,24,-3,2,71.0
2020,120,11,3,24,-4,2,71.0
2020,120,12,7,24,-4,3,71.0
2020,120,13,7,24,-3,3,71.0
2020,120,14,7,24,2,3,71.0
2020,120,15,3,24,4,2,71.0
2020,120,16,3,24,6,2,71.0
2020,120,17,3,24,3,2,71.0
2020,120,18,7,24,1,3,71.0
2020,120,19,7,24,0,3,71.0
2020,120,20,7,24,-2,3,71.0
2020,120,21,3,24,-4,2,71.0
2020,120,22,3,24,-6,2,71.0
2020,120,23,3,24,-5,2,71.0
2020,121,0,10,20,-2,4,70.9
2020,121,1,10,20,1,4,70.9
2020,121,2,10,20,1,4,70.9
2020,121,3,3,20,0,2,70.9
2020,121,4,3,20,-1,2,70.9
2020,121,5,3,20,0,2,70.9
2020,121,6,3,20,-1,2,70.9
2020,121,7,3,20,-3,2,70.9
2020,121,8,3,20,-5,2,70.9
2020,121,9,3,20,-4,2,70.9
2020,121,10,3,20,-1,2,70.9
2020,121,11,3,20,1,2,70.9
2020,121,12,0,20,1,0,70.9
2020,121,13,0,20,3,0,70.9
2020,121,14,0,20,4,0,70.9
2020,121,15,0,20,7,0,70.9
2020,121,16,0,20,6,0,70.9
2020,121,17,0,20,5,0,70.9
2020,121,18,0,20,6,0,70.9
2020,121,19,0,20,7,0,70.9
2020,121,20,0,20,8,0,70.9
2020,121,21,0,20,8,0,70.9
2020,121,22,0,20,7,0,70.9
2020,121,23,0,20,6,0,70.9
2020,122,0,3,4,2,2,71.3
2020,122,1,3,4,4,2,71.3
2020,122,2,3,4,3,2,71.3
2020,122,3,13,4,2,5,71.3
2020,122,4,13,4,4,5,71.3
2020,122,5,13,4,1,5,71.3
2020,122,6,20,4,-3,7,71.3
2020,122,7,20,4,-12,7,71.3
2020,122,8,20,4,-19,7,71.3
2020,122,9,13,4,-19,5,71.3
2020,122,10,13,4,-9,5,71.3
2020,122,11,13,4,-2,5,71.3
2020,122,12,17,4,-7,6,71.3
2020,122,13,17,4,-12,6,71.3
2020,122,14,17,4,-16,6,71.3
2020,122,15,10,4,-17,4,71.3
2020,122,16,10,4,-15,4,71.3
2020,122,17,10,4,-14,4,71.3
2020,122,18,3,4,-15,2,71.3
2020,122,19,3,4,-12,2,71.3
2020,122,20,3,4,-9,2,71.3
2020,122,21,7,4,-4,3,71.3
2020,122,22,7,4,-4,3,71.3
2020,122,23,7,4,-3,3,71.3
2020,123,0,0,0,-2,0,70.3
2020,123,1,0,0,-2,0,70.3
2020,123,2,0,0,-3,0,70.3
2020,123,3,17,0,-6,6,70.3
2020,123,4,17,0,-7,6,70.3
2020,123,5,17,0,-9,6,70.3
2020,123,6,17,0,-12,6,70.3
2020,123,7,17,0,-13,6,70.3
2020,123,8,17,0,-13,6,70.3
2020,123,9,13,0,-15,5,70.3
2020,123,10,13,0,-11,5,70.3
2020,123,11,13,0,-14,5,70.3
2020,123,12,10,0,-20,4,70.3
2020,123,13,10,0,-20,4,70.3
2020,123,14,10,0,-17,4,70.3
2020,123,15,10,0,-15,4,70.3
2020,123,16,10,0,-11,4,70.3
2020,123,17,10,0,-12,4,70.3
2020,123,18,7,0,-11,3,70.3
2020,123,19,7,0,-8,3,70.3
2020,123,20,7,0,-9,3,70.3
2020,123,21,10,0,-5,4,70.3
2020,123,22,10,0,-2,4,70.3
2020,123,23,10,0,1,4,70.3
2020,124,0,3,0,2,2,69.8
2020,124,1,3,0,1,2,69.8
2020,124,2,3,0,-2,2,69.8
2020,124,3,13,0,-4,5,69.8
2020,124,4,13,0,-6,5,69.8
2020,124,5,13,0,-8,5,69.8
2020,124,6,3,0,-6,2,69.8
2020,124,7,3,0,-3,2,69.8
2020,124,8,3,0,-2,2,69.8
2020,124,9,3,0,-1,2,69.8
2020,124,10,3,0,-1,2,69.8
2020,124,11,3,0,-3,2,69.8
2020,124,12,7,0,-3,3,69.8
2020,124,13,7,0,-5,3,69.8
2020,124,14,7,0,-4,3,69.8
2020,124,15,3,0,-3,2,69.8
2020,124,16,3,0,-1,2,69.8
2020,124,17,3,0,-3,2,69.8
2020,124,18,17,0,-1,6,69.8
2020,124,19,17,0,3,6,69.8
2020,124,20,17,0,5,6,69.8
2020,124,21,27,0,8,12,69.8
2020,124,22,27,0,2,12,69.8
2020,124,23,27,0,5,12,69.8
2020,125,0,17,0,3,6,70.5
2020,125,1,17,0,-2,6,70.5
2020,125,2,17,0,-2,6,70.5
2020,125,3,13,0,-6,5,70.5
2020,125,4,13,0,-5,5,70.5
2020,125,5,13,0,-3,5,70.5
2020,125,6,7,0,-3,3,70.5
2020,125,7,7,0,-1,3,70.5
2020,125,8,7,0,0,3,70.5
2020,125,9,13,0,-3,5,70.5
2020,125,10,13,0,-4,5,70.5
2020,125,11,13,0,-3,5,70.5
2020,125,12,20,0,-3,7,70.5
2020,125,13,20,0,-5,7,70.5
2020,125,14,20,0,-6,7,70.5
2020,125,15,13,0,-9,5,70.5
2020,125,16,13,0,-7,5,70.5
2020,125,17,13,0,-6,5,70.5
2020,125,18,3,0,-9,2,70.5
2020,125,19,3,0,-8,2,70.5
2020,125,20,3,0,-7,2,70.5
2020,125,21,10,0,-6,4,70.5
2020,125,22,10,0,-3,4,70.5
2020,125,23,10,0,-3,4,70.5
2020,126,0,13,0,-3,5,70.5
2020,126,1,13,0,-3,5,70.5
2020,126,2,13,0,-4,5,70.5
2020,126,3,13,0,-6,5,70.5
2020,126,4,13,0,-8,5,70.5
2020,126,5,13,0,-11,5,70.5
2020,126,6,10,0,-9,4,70.5
2020,126,7,10,0,-9,4,70.5
2020,126,8,10,0,-12,4,70.5
2020,126,9,13,0,-7,5,70.5
2020,126,10,13,0,-7,5,70.5
2020,126,11,13,0,-6,5,70.5
2020,126,12,7,0,-3,3,70.5
2020,126,13,7,0,-1,3,70.5
2020,126,14,7,0,-5,3,70.5
2020,126,15,20,0,-7,7,70.5
2020,126,16,20,0,-8,7,70.5
2020,126,17,20,0,-11,7,70.5
2020,126,18,17,0,-15,6,70.5
2020,126,19,17,0,-19,6,70.5
2020,126,20,17,0,-24,6,70.5
2020,126,21,20,0,-25,7,70.5
2020,126,22,20,0,-24,7,70.5
2020,126,23,20,0,-21,7,70.5
2020,127,0,33,0,-17,18,71.1
2020,127,1,33,0,-18,18,71.1
2020,127,2,33,0,-17,18,71.1
2020,127,3,23,0,-22,9,71.1
2020,127,4,23,0,-25,9,71.1
2020,127,5,23,0,-24,9,71.1
2020,127,6,0,0,-18,0,71.1
2020,127,7,0,0,-15,0,71.1
2020,127,8,0,0,-14,0,71.1
2020,127,9,3,0,-14,2,71.1
2020,127,10,3,0,-13,2,71.1
2020,127,11,3,0,-12,2,71.1
2020,127,12,7,0,-13,3,71.1
2020,127,13,7,0,-14,3,71.1
2020,127,14,7,0,-16,3,71.1
2020,127,15,3,0,-19,2,71.1
2020,127,16,3,0,-19,2,71.1
2020,127,17,3,0,-21,2,71.1
2020,127,18,7,0,-23,3,71.1
2020,127,19,7,0,-23,3,71.1
2020,127,20,7,0,-23,3,71.1
2020,127,21,3,0,-21,2,71.1
2020,127,22,3,0,-19,2,71.1
2020,127,23,3,0,-17,2,71.1
2020,128,0,3,0,-15,2,70.0
2020,128,1,3,0,-11,2,70.0
2020,128,2,3,0,-9,2,70.0
2020,128,3,10,0,-8,4,70.0
2020,128,4,10,0,-9,4,70.0
2020,128,5,10,0,-8,4,70.0
2020,128,6,13,0,-11,5,70.0
2020,128,7,13,0,-12,5,70.0
2020,128,8,13,0,-10,5,70.0
2020,128,9,10,0,-7,4,70.0
2020,128,10,10,0,-9,4,70.0
2020,128,11,10,0,-13,4,70.0
2020,128,12,10,0,-16,4,70.0
2020,128,13,10,0,-14,4,70.0
2020,128,14,10,0,-9,4,70.0
2020,128,15,3,0,-7,2,70.0
2020,128,16,3,0,-7,2,70.0
2020,128,17,3,0,-9,2,70.0
2020,128,18,3,0,-10,2,70.0
2020,128,19,3,0,-7,2,70.0
2020,128,20,3,0,-7,2,70.0
2020,128,21,3,0,-8,2,70.0
2020,128,22,3,0,-8,2,70.0
2020,128,23,3,0,-7,2,70.0
2020,129,0,10,0,-7,4,69.2
2020,129,1,10,0,-8,4,69.2
2020,129,2,10,0,-5,4,69.2
2020,129,3,3,0,-3,2,69.2
2020,129,4,3,0,0,2,69.2
2020,129,5,3,0,2,2,69.2
2020,129,6,7,0,0,3,69.2
2020,129,7,7,0,1,3,69.2
2020,129,8,7,0,2,3,69.2
2020,129,9,7,0,1,3,69.2
2020,129,10,7,0,2,3,69.2
2020,129,11,7,0,0,3,69.2
2020,129,12,13,0,-2,5,69.2
2020,129,13,13,0,-2,5,69.2
2020,129,14,13,0,-4,5,69.2
2020,129,15,0,0,-4,0,69.2
2020,129,16,0,0,-4,0,69.2
2020,129,17,0,0,-4,0,69.2
2020,129,18,3,0,-4,2,69.2
2020,129,19,3,0,-1,2,69.2
2020,129,20,3,0,1,2,69.2
2020,129,21,10,0,2,4,69.2
2020,129,22,10,0,-2,4,69.2
2020,129,23,10,0,-8,4,69.2
2020,130,0,7,0,-13,3,72.4
2020,130,1,7,0,-9,3,72.4
2020,130,2,7,0,-5,3,72.4
2020,130,3,0,0,-5,0,72.4
2020,130,4,0,0,-6,0,72.4
2020,130,5,0,0,-6,0,72.4
2020,130,6,0,0,-4,0,72.4
2020,130,7,0,0,-3,0,72.4
2020,130,8,0,0,-4,0,72.4
2020,130,9,3,0,-5,2,72.4
2020,130,10,3,0,-3,2,72.4
2020,130,11,3,0,-2,2,72.4
2020,130,12,3,0,-2,2,72.4
2020,130,13,3,0,0,2,72.4
2020,130,14,3,0,2,2,72.4
2020,130,15,3,0,2,2,72.4
2020,130,16,3,0,3,2,72.4
2020,130,17,3,0,4,2,72.4
2020,130,18,3,0,2,2,72.4
2020,130,19,3,0,2,2,72.4
2020,130,20,3,0,-1,2,72.4
2020,130,21,0,0,2,0,72.4
2020,130,22,0,0,5,0,72.4
2020,130,23,0,0,4,0,72.4
2020,131,0,3,0,3,2,69.3
2020,131,1,3,0,1,2,69.3
2020,131,2,3,0,0,2,69.3
2020,131,3,0,0,1,0,69.3
2020,131,4,0,0,2,0,69.3
2020,131,5,0,0,3,0,69.3
2020,131,6,0,0,3,0,69.3
2020,131,7,0,0,2,0,69.3
2020,131,8,0,0,1,0,69.3
2020,131,9,3,0,-1,2,69.3
2020,131,10,3,0,0,2,69.3
2020,131,11,3,0,1,2,69.3
2020,131,12,3,0,-2,2,69.3
2020,131,13,3,0,-3,2,69.3
2020,131,14,3,0,3,2,69.3
2020,131,15,10,0,10,4,69.3
2020,131,16,10,0,16,4,69.3
2020,131,17,10,0,15,4,69.3
2020,131,18,17,0,16,6,69.3
2020,131,19,17,0,15,6,69.3
2020,131,20,17,0,17,6,69.3
2020,131,21,23,0,13,9,69.3
2020,131,22,23,0,4,9,69.3
2020,131,23,23,0,-1,9,69.3
2020,132,0,13,0,-6,5,67.5
2020,132,1,13,0,-12,5,67.5
2020,132,2,13,0,-14,5,67.5
2020,132,3,17,0,-12,6,67.5
2020,132,4,17,0,-15,6,67.5
2020,132,5,17,0,-13,6,67.5
2020,132,6,17,0,-8,6,67.5
2020,132,7,17,0,-7,6,67.5
2020,132,8,17,0,-10,6,67.5
2020,132,9,13,0,-11,5,67.5
2020,132,10,13,0,-9,5,67.5
2020,132,11,13,0,-8,5,67.5
2020,132,12,3,0,-7,2,67.5
2020,132,13,3,0,-8,2,67.5
2020,132,14,3,0,-8,2,67.5
2020,132,15,3,0,-6,2,67.5
2020,132,16,3,0,-4,2,67.5
2020,132,17,3,0,-4,2,67.5
2020,132,18,3,0,-4,2,67.5
2020,132,19,3,0,-6,2,67.5
2020,132,20,3,0,-7,2,67.5
2020,132,21,7,0,-5,3,67.5
2020,132,22,7,0,-1,3,67.5
2020,132,23,7,0,1,3,67.5
2020,133,0,7,0,1,3,70.3
2020,133,1,7,0,1,3,70.3
2020,133,2,7,0,3,3,70.3
2020,133,3,3,0,6,2,70.3
2020,133,4,3,0,7,2,70.3
2020,133,5,3,0,5,2,70.3
2020,133,6,7,0,5,3,70.3
2020,133,7,7,0,6,3,70.3
2020,133,8,7,0,7,3,70.3
2020,133,9,3,0,4,2,70.3
2020,133,10,3,0,1,2,70.3
2020,133,11,3,0,0,2,70.3
2020,133,12,7,0,-1,3,70.3
2020,133,13,7,0,-1,3,70.3
2020,133,14,7,0,1,3,70.3
2020,133,15,3,0,0,2,70.3
2020,133,16,3,0,-2,2,70.3
2020,133,17,3,0,-2,2,70.3
2020,133,18,3,0,-2,2,70.3
2020,133,19,3,0,-2,2,70.3
2020,133,20,3,0,1,2,70.3
2020,133,21,23,0,4,9,70.3
2020,133,22,23,0,1,9,70.3
2020,133,23,23,0,-3,9,70.3
2020,134,0,13,0,-4,5,70.2
2020,134,1,13,0,-1,5,70.2
2020,134,2,13,0,-1,5,70.2
2020,134,3,3,0,-4,2,70.2
2020,134,4,3,0,-2,2,70.2
2020,134,5,3,0,0,2,70.2
2020,134,6,0,0,4,0,70.2
2020,134,7,0,0,6,0,70.2
2020,134,8,0,0,2,0,70.2
2020,134,9,7,0,0,3,70.2
2020,134,10,7,0,-1,3,70.2
2020,134,11,7,0,2,3,70.2
2020,134,12,7,0,3,3,70.2
2020,134,13,7,0,2,3,70.2
2020,134,14,7,0,0,3,70.2
2020,134,15,10,0,-1,4,70.2
2020,134,16,10,0,-2,4,70.2
2020,134,17,10,0,-4,4,70.2
2020,134,18,3,0,-5,2,70.2
2020,134,19,3,0,-4,2,70.2
2020,134,20,3,0,-4,2,70.2
2020,134,21,13,0,-2,5,70.2
2020,134,22,13,0,2,5,70.2
2020,134,23,13,0,3,5,70.2
2020,135,0,3,0,6,2,69.0
2020,135,1,3,0,4,2,69.0
2020,135,2,3,0,4,2,69.0
2020,135,3,3,0,5,2,69.0
2020,135,4,3,0,5,2,69.0
2020,135,5,3,0,6,2,69.0
2020,135,6,3,0,7,2,69.0
2020,135,7,3,0,6,2,69.0
2020,135,8,3,0,6,2,69.0
2020,135,9,3,0,6,2,69.0
2020,135,10,3,0,4,2,69.0
2020,135,11,3,0,4,2,69.0
2020,135,12,3,0,5,2,69.0
2020,135,13,3,0,6,2,69.0
2020,135,14,3,0,7,2,69.0
2020,135,15,3,0,7,2,69.0
2020,135,16,3,0,7,2,69.0
2020,135,17,3,0,5,2,69.0
2020,135,18,3,0,5,2,69.0
2020,135,19,3,0,5,2,69.0
2020,135,20,3,0,6,2,69.0
2020,135,21,3,0,10,2,69.0
2020,135,22,3,0,9,2,69.0
2020,135,23,3,0,4,2,69.0
2020,136,0,3,0,0,2,69.4
2020,136,1,3,0,-1,2,69.4
2020,136,2,3,0,-1,2,69.4
2020,136,3,10,0,0,4,69.4
2020,136,4,10,0,1,4,69.4
2020,136,5,10,0,2,4,69.4
2020,136,6,10,0,4,4,69.4
2020,136,7,10,0,4,4,69.4
2020,136,8,10,0,7,4,69.4
2020,136,9,10,0,13,4,69.4
2020,136,10,10,0,6,4,69.4
2020,136,11,10,0,2,4,69.4
2020,136,12,3,0,1,2,69.4
2020,136,13,3,0,1,2,69.4
2020,136,14,3,0,1,2,69.4
2020,136,15,3,0,0,2,69.4
2020,136,16,3,0,-2,2,69.4
2020,136,17,3,0,-4,2,69.4
2020,136,18,3,0,-5,2,69.4
2020,136,19,3,0,-4,2,69.4
2020,136,20,3,0,-1,2,69.4
2020,136,21,0,0,2,0,69.4
2020,136,22,0,0,2,0,69.4
2020,136,23,0,0,2,0,69.4
2020,137,0,0,0,0,0,71.0
2020,137,1,0,0,-2,0,71.0
2020,137,2,0,0,-3,0,71.0
2020,137,3,3,0,-3,2,71.0
2020,137,4,3,0,-2,2,71.0
2020,137,5,3,0,-2,2,71.0
2020,137,6,7,0,0,3,71.0
2020,137,7,7,0,0,3,71.0
2020,137,8,7,0,-1,3,71.0
2020,137,9,7,0,-2,3,71.0
2020,137,10,7,0,-2,3,71.0
2020,137,11,7,0,-4,3,71.0
2020,137,12,17,0,-5,6,71.0
2020,137,13,17,0,-4,6,71.0
2020,137,14,17,0,-6,6,71.0
2020,137,15,7,0,-2,3,71.0
2020,137,16,7,0,-1,3,71.0
2020,137,17,7,0,-1,3,71.0
2020,137,18,3,0,-1,2,71.0
2020,137,19,3,0,-2,2,71.0
2020,137,20,3,0,1,2,71.0
2020,137,21,3,0,4,2,71.0
2020,137,22,3,0,7,2,71.0
2020,137,23,3,0,10,2,71.0
2020,138,0,0,0,10,0,71.2
2020,138,1,0,0,7,0,71.2
2020,138,2,0,0,5,0,71.2
2020,138,3,3,0,4,2,71.2
2020,138,4,3,0,3,2,71.2
2020,138,5,3,0,2,2,71.2
2020,138,6,0,0,3,0,71.2
2020,138,7,0,0,3,0,71.2
2020,138,8,0,0,3,0,71.2
2020,138,9,7,0,3,3,71.2
2020,138,10,7,0,2,3,71.2
2020,138,11,7,0,2,3,71.2
2020,138,12,3,0,2,2,71.2
2020,138,13,3,0,1,2,71.2
2020,138,14,3,0,0,2,71.2
2020,138,15,7,0,-1,3,71.2
2020,138,16,7,0,2,3,71.2
2020,138,17,7,0,2,3,71.2
2020,138,18,3,0,4,2,71.2
2020,138,19,3,0,7,2,71.2
2020,138,20,3,0,6,2,71.2
2020,138,21,10,0,1,4,71.2
2020,138,22,10,0,-1,4,71.2
2020,138,23,10,0,2,4,71.2
2020,139,0,3,0,3,2,71.8
2020,139,1,3,0,5,2,71.8
2020,139,2,3,0,5,2,71.8
2020,139,3,0,0,3,0,71.8
2020,139,4,0,0,4,0,71.8
2020,139,5,0,0,3,0,71.8
2020,139,6,0,0,4,0,71.8
2020,139,7,0,0,4,0,71.8
2020,139,8,0,0,4,0,71.8
2020,139,9,3,0,5,2,71.8
2020,139,10,3,0,5,2,71.8
2020,139,11,3,0,4,2,71.8
2020,139,12,7,0,4,3,71.8
2020,139,13,7,0,3,3,71.8
2020,139,14,7,0,2,3,71.8
2020,139,15,20,0,4,7,71.8
2020,139,16,20,0,5,7,71.8
2020,139,17,20,0,9,7,71.8
2020,139,18,17,0,6,6,71.8
2020,139,19,17,0,7,6,71.8
2020,139,20,17,0,6,6,71.8
2020,139,21,7,0,6,3,71.8
2020,139,22,7,0,10,3,71.8
2020,139,23,7,0,11,3,71.8
2020,140,0,10,0,7,4,69.8
2020,140,1,10,0,5,4,69.8
2020,140,2,10,0,0,4,69.8
2020,140,3,10,0,1,4,69.8
2020,140,4,10,0,5,4,69.8
2020,140,5,10,0,5,4,69.8
2020,140,6,13,0,2,5,69.8
2020,140,7,13,0,-2,5,69.8
2020,140,8,13,0,-6,5,69.8
2020,140,9,17,0,-7,6,69.8
2020,140,10,17,0,-2,6,69.8
2020,140,11,17,0,-3,6,69.8
2020,140,12,13,0,-6,5,69.8
2020,140,13,13,0,-9,5,69.8
2020,140,14,13,0,-10,5,69.8
2020,140,15,7,0,-8,3,69.8
2020,140,16,7,0,-6,3,69.8
2020,140,17,7,0,-4,3,69.8
2020,140,18,10,0,-4,4,69.8
2020,140,19,10,0,-3,4,69.8
2020,140,20,10,0,-3,4,69.8
2020,140,21,13,0,-8,5,69.8
2020,140,22,13,0,-11,5,69.8
2020,140,23,13,0,-8,5,69.8
2020,141,0,10,0,-8,4,71.3
2020,141,1,10,0,-9,4,71.3
2020,141,2,10,0,-8,4,71.3
2020,141,3,3,0,-7,2,71.3
2020,141,4,3,0,-6,2,71.3
2020,141,5,3,0,-6,2,71.3
2020,141,6,0,0,-7,0,71.3
2020,141,7,0,0,-7,0,71.3
2020,141,8,0,0,-6,0,71.3
2020,141,9,3,0,-5,2,71.3
2020,141,10,3,0,-3,2,71.3
2020,141,11,3,0,-2,2,71.3
2020,141,12,7,0,-2,3,71.3
2020,141,13,7,0,-3,3,71.3
2020,141,14,7,0,-4,3,71.3
2020,141,15,7,0,-4,3,71.3
2020,141,16,7,0,-6,3,71.3
2020,141,17,7,0,-6,3,71.3
2020,141,18,7,0,-6,3,71.3
2020,141,19,7,0,-6,3,71.3
2020,141,20,7,0,-6,3,71.3
2020,141,21,3,0,-6,2,71.3
2020,141,22,3,0,-4,2,71.3
2020,141,23,3,0,-3,2,71.3
2020,142,0,10,0,-3,4,71.9
2020,142,1,10,0,-3,4,71.9
2020,142,2,10,0,-4,4,71.9
2020,142,3,20,0,-5,7,71.9
2020,142,4,20,0,-1,7,71.9
2020,142,5,20,0,-3,7,71.9
